# Reflectance, Transmittance
0.00418,0.004085001321567365
0.00419,0.004094589094285773
0.0042,0.004104176087257489
0.00421,0.004113762300973816
0.00422,0.004123347735924874
0.00423,0.004132932392599608
0.00424,0.004142516271485821
0.00425,0.004152099373070156
0.00426,0.004161681697838088
0.00427,0.004171263246273977
0.00428,0.0041808440188610225
0.00429,0.004190424016081306
0.0043,0.004200003238415766
0.00431,0.004209581686344226
0.00432,0.004219159360345391
0.00433,0.004228736260896857
0.00434,0.004238312388475105
0.00435,0.00424788774355552
0.00436,0.004257462326612377
0.00437,0.004267036138118877
0.00438,0.00427660917854712
0.00439,0.004286181448368132
0.0044,0.004295752948051851
0.00441,0.004305323678067148
0.00442,0.004314893638881826
0.00443,0.004324462830962624
0.00444,0.004334031254775228
0.00445,0.004343598910784253
0.00446,0.00435316579945329
0.00447,0.0043627319212448685
0.00448,0.004372297276620475
0.00449,0.004381861866040571
0.0045,0.004391425689964584
0.00451,0.004400988748850922
0.00452,0.004410551043156952
0.00453,0.00442011257333905
0.00454,0.004429673339852553
0.00455,0.004439233343151815
0.00456,0.004448792583690161
0.00457,0.004458351061919937
0.00458,0.00446790877829249
0.00459,0.004477465733258163
0.0046,0.00448702192726632
0.00461,0.004496577360765357
0.00462,0.004506132034202667
0.00463,0.004515685948024687
0.00464,0.00452523910267688
0.00465,0.004534791498603735
0.00466,0.004544343136248794
0.00467,0.004553894016054632
0.00468,0.0045634441384628695
0.00469,0.004572993503914179
0.0047,0.004582542112848297
0.00471,0.00459208996570401
0.00472,0.004601637062919161
0.00473,0.0046111834049306745
0.00474,0.004620728992174541
0.00475,0.004630273825085809
0.00476,0.004639817904098635
0.00477,0.00464936122964623
0.00478,0.004658903802160902
0.00479,0.004668445622074057
0.0048,0.004677986689816184
0.00481,0.004687527005816871
0.00482,0.004697066570504802
0.00483,0.0047066053843077835
0.00484,0.004716143447652706
0.00485,0.004725680760965592
0.00486,0.004735217324671564
0.00487,0.0047447531391948804
0.00488,0.004754288204958911
0.00489,0.00476382252238615
0.0049,0.004773356091898226
0.00491,0.004782888913915908
0.00492,0.004792420988859088
0.00493,0.004801952317146806
0.00494,0.004811482899197245
0.00495,0.0048210127354277425
0.00496,0.0048305418262547676
0.00497,0.004840070172093961
0.00498,0.004849597773360116
0.00499,0.004859124630467186
0.005,0.00486865074382829
0.00501,0.004878176113855706
0.00502,0.004887700740960897
0.00503,0.004897224625554485
0.00504,0.004906747768046287
0.00505,0.004916270168845282
0.00506,0.004925791828359649
0.00507,0.0049353127469967326
0.00508,0.004944832925163097
0.00509,0.004954352363264468
0.0051,0.004963871061705799
0.00511,0.004973389020891214
0.00512,0.004982906241224062
0.00513,0.004992422723106886
0.00514,0.005001938466941441
0.00515,0.005011453473128692
0.00516,0.005020967742068816
0.00517,0.005030481274161222
0.00518,0.005039994069804517
0.00519,0.005049506129396557
0.0052,0.005059017453334413
0.00521,0.005068528042014376
0.00522,0.005078037895831976
0.00523,0.0050875470151819984
0.00524,0.005097055400458441
0.00525,0.005106563052054544
0.00526,0.005116069970362818
0.00527,0.005125576155774991
0.00528,0.005135081608682053
0.00529,0.005144586329474249
0.0053,0.0051540903185410755
0.00531,0.00516359357627129
0.00532,0.005173096103052913
0.00533,0.005182597899273224
0.00534,0.005192098965318774
0.00535,0.005201599301575371
0.00536,0.00521109890842811
0.00537,0.005220597786261356
0.00538,0.00523009593545875
0.00539,0.0052395933564032115
0.0054,0.005249090049476946
0.00541,0.0052585860150614425
0.00542,0.00526808125353748
0.00543,0.005277575765285121
0.00544,0.005287069550683733
0.00545,0.005296562610111967
0.00546,0.0053060549439477795
0.00547,0.005315546552568432
0.00548,0.005325037436350479
0.00549,0.00533452759566978
0.0055,0.0053440170309015204
0.00551,0.005353505742420174
0.00552,0.005362993730599537
0.00553,0.005372480995812733
0.00554,0.005381967538432191
0.00555,0.005391453358829654
0.00556,0.005400938457376208
0.00557,0.005410422834442245
0.00558,0.005419906490397498
0.00559,0.005429389425611029
0.0056,0.005438871640451223
0.00561,0.005448353135285815
0.00562,0.005457833910481861
0.00563,0.005467313966405769
0.00564,0.005476793303423285
0.00565,0.0054862719218994995
0.00566,0.005495749822198844
0.00567,0.0055052270046851105
0.00568,0.005514703469721434
0.00569,0.005524179217670308
0.0057,0.005533654248893577
0.00571,0.005543128563752443
0.00572,0.005552602162607468
0.00573,0.005562075045818583
0.00574,0.005571547213745084
0.00575,0.005581018666745621
0.00576,0.005590489405178224
0.00577,0.005599959429400297
0.00578,0.005609428739768603
0.00579,0.005618897336639292
0.0058,0.005628365220367894
0.00581,0.005637832391309308
0.00582,0.005647298849817824
0.00583,0.0056567645962471045
0.00584,0.0056662296309502175
0.00585,0.005675693954279598
0.00586,0.005685157566587085
0.00587,0.005694620468223909
0.00588,0.005704082659540685
0.00589,0.005713544140887433
0.0059,0.0057230049126135675
0.00591,0.005732464975067908
0.00592,0.005741924328598674
0.00593,0.005751382973553483
0.00594,0.005760840910279372
0.00595,0.005770298139122776
0.00596,0.005779754660429534
0.00597,0.005789210474544923
0.00598,0.005798665581813607
0.00599,0.005808119982579683
0.006,0.005817573677186657
0.00601,0.005827026665977456
0.00602,0.005836478949294443
0.00603,0.005845930527479371
0.00604,0.005855381400873465
0.00605,0.005864831569817339
0.00606,0.005874281034651054
0.00607,0.005883729795714106
0.00608,0.005893177853345406
0.00609,0.00590262520788332
0.0061,0.005912071859665637
0.00611,0.005921517809029597
0.00612,0.00593096305631187
0.00613,0.005940407601848574
0.00614,0.005949851445975264
0.00615,0.0059592945890269595
0.00616,0.005968737031338097
0.00617,0.005978178773242596
0.00618,0.005987619815073802
0.00619,0.005997060157164524
0.0062,0.0060064997998470334
0.00621,0.0060159387434530354
0.00622,0.006025376988313721
0.00623,0.006034814534759721
0.00624,0.006044251383121138
0.00625,0.0060536875337275295
0.00626,0.00606312298690793
0.00627,0.006072557742990831
0.00628,0.0060819918023041954
0.00629,0.0060914251651754524
0.0063,0.006100857831931523
0.00631,0.006110289802898771
0.00632,0.0061197210784030565
0.00633,0.0061291516587697065
0.00634,0.0061385815443235296
0.00635,0.006148010735388826
0.00636,0.006157439232289352
0.00637,0.006166867035348373
0.00638,0.006176294144888626
0.00639,0.006185720561232329
0.0064,0.006195146284701207
0.00641,0.006204571315616456
0.00642,0.00621399565429878
0.00643,0.006223419301068354
0.00644,0.006232842256244863
0.00645,0.006242264520147491
0.00646,0.006251686093094917
0.00647,0.006261106975405304
0.00648,0.006270527167396333
0.00649,0.006279946669385185
0.0065,0.0062893654816885275
0.00651,0.0062987836046225635
0.00652,0.006308201038502978
0.00653,0.006317617783644968
0.00654,0.006327033840363251
0.00655,0.006336449208972046
0.00656,0.006345863889785079
0.00657,0.006355277883115616
0.00658,0.006364691189276399
0.00659,0.0063741038085797265
0.0066,0.00638351574133739
0.00661,0.0063929269878607135
0.00662,0.006402337548460529
0.00663,0.0064117474234472085
0.00664,0.0064211566131306295
0.00665,0.00643056511782021
0.00666,0.006439972937824895
0.00667,0.006449380073453146
0.00668,0.006458786525012963
0.00669,0.006468192292811876
0.0067,0.0064775973771569505
0.00671,0.006487001778354768
0.00672,0.006496405496711478
0.00673,0.006505808532532741
0.00674,0.00651521088612376
0.00675,0.006524612557789287
0.00676,0.006534013547833598
0.00677,0.006543413856560528
0.00678,0.006552813484273452
0.00679,0.006562212431275284
0.0068,0.006571610697868492
0.00681,0.006581008284355069
0.00682,0.006590405191036596
0.00683,0.006599801418214171
0.00684,0.006609196966188449
0.00685,0.00661859183525966
0.00686,0.006627986025727557
0.00687,0.006637379537891467
0.00688,0.006646772372050269
0.00689,0.006656164528502403
0.0069,0.006665556007545859
0.00691,0.0066749468094781965
0.00692,0.006684336934596535
0.00693,0.006693726383197557
0.00694,0.006703115155577502
0.00695,0.006712503252032183
0.00696,0.0067218906728569805
0.00697,0.006731277418346839
0.00698,0.006740663488796261
0.00699,0.006750048884499348
0.007,0.0067594336057497425
0.00701,0.006768817652840682
0.00702,0.006778201026064964
0.00703,0.00678758372571496
0.00704,0.006796965752082644
0.00705,0.006806347105459523
0.00706,0.0068157277861367275
0.00707,0.006825107794404933
0.00708,0.006834487130554414
0.00709,0.0068438657948750314
0.0071,0.006853243787656218
0.00711,0.00686262110918699
0.00712,0.006871997759755956
0.00713,0.006881373739651322
0.00714,0.006890749049160853
0.00715,0.006900123688571934
0.00716,0.006909497658171511
0.00717,0.006918870958246155
0.00718,0.006928243589081997
0.00719,0.006937615550964782
0.0072,0.006946986844179842
0.00721,0.006956357469012113
0.00722,0.006965727425746114
0.00723,0.006975096714665974
0.00724,0.0069844653360554175
0.00725,0.0069938332901977665
0.00726,0.007003200577375947
0.00727,0.007012567197872491
0.00728,0.007021933151969533
0.00729,0.007031298439948804
0.0073,0.0070406630620916425
0.00731,0.0070500270186790144
0.00732,0.007059390309991458
0.00733,0.007068752936309155
0.00734,0.007078114897911871
0.00735,0.007087476195078993
0.00736,0.007096836828089534
0.00737,0.007106196797222091
0.00738,0.0071155561027548934
0.00739,0.0071249147449657935
0.0074,0.007134272724132238
0.00741,0.007143630040531311
0.00742,0.007152986694439701
0.00743,0.007162342686133724
0.00744,0.007171698015889309
0.00745,0.007181052683982011
0.00746,0.007190406690687012
0.00747,0.007199760036279115
0.00748,0.007209112721032738
0.00749,0.0072184647452219275
0.0075,0.007227816109120368
0.00751,0.007237166813001369
0.00752,0.007246516857137847
0.00753,0.0072558662418023695
0.00754,0.007265214967267134
0.00755,0.007274563033803962
0.00756,0.0072839104416843005
0.00757,0.007293257191179243
0.00758,0.007302603282559513
0.00759,0.007311948716095471
0.0076,0.007321293492057105
0.00761,0.00733063761071404
0.00762,0.007339981072335565
0.00763,0.007349323877190564
0.00764,0.007358666025547596
0.00765,0.0073680075176748416
0.00766,0.0073773483538401435
0.00767,0.007386688534310959
0.00768,0.007396028059354416
0.00769,0.007405366929237267
0.0077,0.007414705144225914
0.00771,0.0074240427045864175
0.00772,0.007433379610584474
0.00773,0.00744271586248543
0.00774,0.007452051460554278
0.00775,0.007461386405055658
0.00776,0.007470720696253886
0.00777,0.007480054334412895
0.00778,0.0074893873197962825
0.00779,0.0074987196526673135
0.0078,0.007508051333288889
0.00781,0.007517382361923578
0.00782,0.0075267127388336024
0.00783,0.0075360424642808245
0.00784,0.007545371538526798
0.00785,0.007554699961832696
0.00786,0.00756402773445939
0.00787,0.007573354856667378
0.00788,0.007582681328716838
0.00789,0.0075920071508676175
0.0079,0.0076013323233791955
0.00791,0.0076106568465107525
0.00792,0.007619980720521111
0.00793,0.00762930394566876
0.00794,0.007638626522211861
0.00795,0.007647948450408247
0.00796,0.007657269730515402
0.00797,0.007666590362790496
0.00798,0.007675910347490354
0.00799,0.0076852296848714955
0.008,0.007694548375190076
0.00801,0.007703866418701956
0.00802,0.007713183815662641
0.00803,0.007722500566327347
0.00804,0.007731816670950915
0.00805,0.007741132129787902
0.00806,0.0077504469430925305
0.00807,0.007759761111118692
0.00808,0.007769074634119951
0.00809,0.0077783875123495745
0.0081,0.007787699746060488
0.00811,0.0077970113355052975
0.00812,0.0078063222809363
0.00813,0.00781563258260547
0.00814,0.007824942240764458
0.00815,0.00783425125566461
0.00816,0.00784355962755695
0.00817,0.00785286735669218
0.00818,0.007862174443320689
0.00819,0.007871480887692569
0.0082,0.007880786690057583
0.00821,0.007890091850665174
0.00822,0.007899396369764502
0.00823,0.007908700247604383
0.00824,0.007918003484433344
0.00825,0.007927306080499597
0.00826,0.007936608036051054
0.00827,0.007945909351335302
0.00828,0.007955210026599636
0.00829,0.007964510062091028
0.0083,0.00797380945805617
0.00831,0.007983108214741423
0.00832,0.007992406332392859
0.00833,0.008001703811256247
0.00834,0.008011000651577041
0.00835,0.008020296853600407
0.00836,0.008029592417571198
0.00837,0.008038887343733979
0.00838,0.008048181632333005
0.00839,0.008057475283612227
0.0084,0.008066768297815325
0.00841,0.008076060675185641
0.00842,0.00808535241596626
0.00843,0.00809464352039994
0.00844,0.008103933988729157
0.00845,0.008113223821196086
0.00846,0.008122513018042617
0.00847,0.00813180157951035
0.00848,0.008141089505840565
0.00849,0.008150376797274287
0.0085,0.008159663454052212
0.00851,0.008168949476414781
0.00852,0.008178234864602115
0.00853,0.008187519618854073
0.00854,0.008196803739410195
0.00855,0.008206087226509753
0.00856,0.00821537008039173
0.00857,0.008224652301294814
0.00858,0.00823393388945743
0.00859,0.008243214845117669
0.0086,0.008252495168513393
0.00861,0.00826177485988215
0.00862,0.008271053919461193
0.00863,0.008280332347487528
0.00864,0.008289610144197853
0.00865,0.008298887309828584
0.00866,0.00830816384461587
0.00867,0.008317439748795567
0.00868,0.00832671502260326
0.00869,0.008335989666274251
0.0087,0.008345263680043569
0.00871,0.008354537064145946
0.00872,0.008363809818815864
0.00873,0.008373081944287519
0.00874,0.008382353440794816
0.00875,0.008391624308571403
0.00876,0.008400894547850648
0.00877,0.00841016415886565
0.00878,0.008419433141849213
0.00879,0.0084287014970339
0.0088,0.008437969224651985
0.00881,0.008447236324935457
0.00882,0.008456502798116062
0.00883,0.008465768644425262
0.00884,0.008475033864094247
0.00885,0.008484298457353944
0.00886,0.008493562424435004
0.00887,0.008502825765567809
0.00888,0.008512088480982494
0.00889,0.008521350570908895
0.0089,0.008530612035576616
0.00891,0.008539872875214965
0.00892,0.008549133090053012
0.00893,0.008558392680319535
0.00894,0.008567651646243074
0.00895,0.008576909988051894
0.00896,0.008586167705973992
0.00897,0.008595424800237115
0.00898,0.008604681271068745
0.00899,0.008613937118696086
0.009,0.008623192343346114
0.00901,0.008632446945245521
0.00902,0.008641700924620752
0.00903,0.008650954281697973
0.00904,0.008660207016703125
0.00905,0.008669459129861865
0.00906,0.008678710621399608
0.00907,0.008687961491541503
0.00908,0.008697211740512441
0.00909,0.008706461368537073
0.0091,0.008715710375839783
0.00911,0.008724958762644706
0.00912,0.008734206529175715
0.00913,0.00874345367565645
0.00914,0.008752700202310275
0.00915,0.008761946109360312
0.00916,0.00877119139702944
0.00917,0.008780436065540274
0.00918,0.00878968011511518
0.00919,0.008798923545976294
0.0092,0.00880816635834547
0.00921,0.008817408552444339
0.00922,0.00882665012849428
0.00923,0.008835891086716412
0.00924,0.008845131427331614
0.00925,0.008854371150560524
0.00926,0.008863610256623534
0.00927,0.008872848745740783
0.00928,0.008882086618132161
0.00929,0.008891323874017336
0.0093,0.008900560513615706
0.00931,0.008909796537146429
0.00932,0.008919031944828444
0.00933,0.008928266736880436
0.00934,0.008937500913520819
0.00935,0.00894673447496781
0.00936,0.008955967421439363
0.00937,0.008965199753153194
0.00938,0.008974431470326769
0.00939,0.008983662573177346
0.0094,0.008992893061921907
0.00941,0.009002122936777213
0.00942,0.009011352197959798
0.00943,0.009020580845685947
0.00944,0.009029808880171691
0.00945,0.009039036301632858
0.00946,0.00904826311028503
0.00947,0.009057489306343527
0.00948,0.009066714890023479
0.00949,0.00907593986153974
0.0095,0.00908516422110697
0.00951,0.009094387968939547
0.00952,0.009103611105251671
0.00953,0.009112833630257255
0.00954,0.009122055544170032
0.00955,0.00913127684720347
0.00956,0.009140497539570806
0.00957,0.009149717621485072
0.00958,0.00915893709315904
0.00959,0.00916815595480528
0.0096,0.009177374206636097
0.00961,0.009186591848863617
0.00962,0.009195808881699694
0.00963,0.009205025305355975
0.00964,0.009214241120043884
0.00965,0.0092234563259746
0.00966,0.009232670923359084
0.00967,0.009241884912408092
0.00968,0.009251098293332115
0.00969,0.009260311066341446
0.0097,0.00926952323164616
0.00971,0.009278734789456086
